SVI,SVI_q,distance_km,distance_miles,nearest_facility
0.9072,Q4(high),0.20595115695011246,0.12797207634524832,UNION HEALTH SERVICES INCORPORATED
0.3975,Q2,4.1182898643779255,2.558985891318376,MAR MEDICAL CENTER
0.3576,Q1(low),2.793545892202894,1.7358284045840047,CONCENTRA URGENT CARE MEDICAL CENTER - LAKE STREET
0.6267,Q2,6.140102343512115,3.8152815332904666,CONCENTRA MEDICAL CENTER - CHICAGO
0.1622,Q1(low),3.2414250836068956,2.0141275456259002,CONCENTRA MEDICAL CENTER - CHICAGO
0.6645,Q3,4.096792744100847,2.5456282041946876,CONCENTRA URGENT CARE MEDICAL CENTER - MORTONGROVE
0.2492,Q1(low),6.512926180440201,4.046943453666308,ERYTHRO MEDICAL AND URGENT CARE CENTER
0.2608,Q1(low),2.7540756779439777,1.7113027580797273,MAR MEDICAL CENTER
0.114,Q1(low),2.858927244842783,1.776454481055205,SUBURBAN EMERGENCY PHYSICIANS GROUP SC
0.5518,Q2,2.9192416759830553,1.813932119447267,CHICAGO HEALTHWORKS
0.1413,Q1(low),0.1715870400892941,0.10661921068732476,SUBURBAN EMERGENCY PHYSICIANS GROUP SC
0.3017,Q1(low),0.3933205955465286,0.244398011775342,SINAI MEDICAL CENTER
0.0759,Q1(low),2.1868850106246556,1.3588669259368529,RESURRECTION HEALTH CARE - IMMEDIATE CARE
0.7929,Q3,3.9733984112661207,2.4689545442068406,SOUTHEASTERN MEDICAL CENTER
0.7051,Q3,6.032197010971426,3.7482322889043256,CONCENTRA MEDICAL CENTER - CHICAGO
0.4363,Q2,3.231636325765855,2.0080450953774553,NORTHWEST MEDICAL CLINIC
0.7287,Q3,1.6727341646042373,1.0393885005942995,CHICAGO HEALTHWORKS
0.631,Q2,1.5984877907782948,0.9932539570436999,MIDWAY CLINIC
0.4909,Q2,3.4079881208956104,2.117624986669026,MAR MEDICAL CENTER
0.4476,Q2,1.720971362976118,1.0693616967838335,ADVOCATE HEALTH CENTER - IRVING AND WESTERN
0.8937,Q4(high),3.994468398297513,2.482046823118524,COURET MEDICAL AND URGENT CARE
0.8679,Q4(high),4.531397322786154,2.8156788858569555,COURET MEDICAL AND URGENT CARE
0.4412,Q2,5.900139983311124,3.6661758815700165,SOUTHEASTERN MEDICAL CENTER
0.4455,Q2,0.49749964684799036,0.30913185306158264,MAR MEDICAL CENTER
0.5038,Q2,1.78771398296557,1.1108336253092992,UNION HEALTH SERVICES INCORPORATED
0.4673,Q2,2.7570767131546403,1.7131675143296121,NORTHWEST MEDICAL CLINIC
0.1951,Q1(low),0.3774981042299771,0.2345663745234851,MICHIGAN AVENUE IMMEDIATE CARE
0.3779,Q2,2.3541701618263073,1.4628130676241744,ADVOCATE HEALTH CENTER - BEVERLY
0.2559,Q1(low),4.7950393127370665,2.979498372794744,COURET MEDICAL AND URGENT CARE
0.3674,Q2,1.6741272202450816,1.0402541049709066,RESURRECTION HEALTH CARE - IMMEDIATE CARE
0.0544,Q1(low),0.32301617183935294,0.2007128817119906,WESTCARE MEDICAL CENTER
0.1324,Q1(low),1.3665470323173632,0.8491326960180723,MAR MEDICAL CENTER
0.1235,Q1(low),1.4511427765033893,0.9016980381786875,PETERSON URGENT CARE CENTER
0.2012,Q1(low),1.0234294041090939,0.6359293522606718,WESTSIDE FAMILY HEALTH CENTER
0.2341,Q1(low),4.275020758642796,2.656373923818633,PHYSICIANS IMMEDIATE CARE - CHICAGO SIX CORNERS
0.6061,Q2,2.162430834147833,1.3436718098452731,ERYTHRO MEDICAL AND URGENT CARE CENTER
0.3748,Q2,4.679940635052656,2.907979392343304,SINAI MEDICAL CENTER
0.8246,Q3,1.1398478119453148,0.7082683747562722,AUGUSTA CLINIC
0.8664,Q4(high),1.8333138268663836,1.1391680459137916,CONCENTRA URGENT CARE MEDICAL CENTER - LAKE STREET
0.9066,Q4(high),1.2607689275509544,0.7834052492812641,RESURRECTION HEALTH CARE - IMMEDIATE CARE
0.4682,Q2,2.492704328148173,1.5488941810857584,NORTHWEST MEDICAL CLINIC
0.8221,Q3,3.175727407035712,1.9733049146371875,CONCENTRA MEDICAL CENTER - CHICAGO
0.7782,Q3,1.4809095279230455,0.9201942342750707,PETERSON URGENT CARE CENTER
0.3902,Q2,1.4286504363863495,0.8877219503078224,RESURRECTION HEALTH CARE - IMMEDIATE CARE
0.8992,Q4(high),2.3049828709892983,1.4322495115294913,PETERSON URGENT CARE CENTER
0.6587,Q2,5.982509640187622,3.717357997633023,CONCENTRA MEDICAL CENTER - CHICAGO
0.6934,Q3,1.8216876372186241,1.1319438688261738,CONCENTRA URGENT CARE MEDICAL CENTER - CRAWFORD
0.3192,Q1(low),2.9890726315126277,1.857323050115633,CHICAGO HEALTHWORKS
0.1856,Q1(low),2.22791249509922,1.3843602149922976,ADVOCATE HEALTH CENTER - BEVERLY
0.8455,Q4(high),2.8280566168664496,1.7572723680789226,ADVOCATE HEALTH CENTER - BEVERLY
0.5306,Q2,1.2452487593593864,0.7737614668519013,CONCENTRA URGENT CARE MEDICAL CENTER - SOUTH CHICAGO
0.525,Q2,2.4267894780713064,1.5079366047786458,CONCENTRA URGENT CARE MEDICAL CENTER - CHICAGO
0.2657,Q1(low),0.8750838804439942,0.5437517458753651,CHICAGO HEALTHWORKS
0.7748,Q3,5.457295829623947,3.3910053669492615,CONCENTRA MEDICAL CENTER - CHICAGO
0.3948,Q2,0.8767282038167621,0.5447734807338253,WESTSIDE FAMILY HEALTH CENTER
0.7631,Q3,1.910167383159214,1.186922617041024,MAR MEDICAL CENTER
0.812,Q3,1.698158489434548,1.0551864387384347,PHYSICIANS IMMEDIATE CARE - CHICAGO LOOP
0.2513,Q1(low),1.7127015851731233,1.0642230966806088,MAR MEDICAL CENTER
0.737,Q3,2.0065758704195202,1.2468280551784476,NORTHWEST MEDICAL CLINIC
0.8025,Q3,4.571938247461324,2.84086984076329,ERYTHRO MEDICAL AND URGENT CARE CENTER
0.6022,Q2,0.4673336360277957,0.29038756875222743,RESURRECTION HEALTH CARE - IMMEDIATE CARE
0.5352,Q2,2.8110387965527615,1.746697988052786,NORTHWEST MEDICAL CLINIC
0.5324,Q2,3.3458872022605286,2.0790372767558267,SINAI MEDICAL CENTER
0.8369,Q3,1.599796941571542,0.9940674253812507,ADVOCATE HEALTH CENTER - BEVERLY
0.4381,Q2,0.3495668494543167,0.21721070281227822,SINAI MEDICAL CENTER
0.4206,Q2,3.271531124219629,2.0328345661874754,CONCENTRA MEDICAL CENTER - CHICAGO
0.6258,Q2,1.5995934540971302,0.9939409841657879,WESTCARE MEDICAL CENTER
0.8111,Q3,2.314231873966507,1.4379965737584426,WESTSIDE FAMILY HEALTH CENTER
0.7161,Q3,3.177152938741644,1.974190698698834,HEALTH STOP - BERWYN
0.6836,Q3,1.2785183859087281,0.7944342479704923,ERYTHRO MEDICAL AND URGENT CARE CENTER
0.9048,Q4(high),2.3413981753622988,1.454876925623047,WESTSIDE FAMILY HEALTH CENTER
0.7524,Q3,2.0701057279175203,1.2863036662618375,PETERSON URGENT CARE CENTER
0.3751,Q2,2.3770302774344096,1.4770176805196966,SUBURBAN EMERGENCY PHYSICIANS GROUP SC
0.3935,Q2,0.053372899675216655,0.03316437204408905,CHICAGO HEALTHWORKS
0.1266,Q1(low),4.943547076332045,3.0717767903675193,SOUTHEASTERN MEDICAL CENTER
0.451,Q2,2.5176740432784057,1.5644096379459462,AUGUSTA CLINIC
0.1969,Q1(low),3.3692944465226926,2.093581859530252,COURET MEDICAL AND URGENT CARE
0.2375,Q1(low),1.6578847404827253,1.0301614990784915,CONCENTRA URGENT CARE MEDICAL CENTER - CHICAGO
0.3253,Q1(low),3.401253820687631,2.113440487814494,SUBURBAN EMERGENCY PHYSICIANS GROUP SC
0.4061,Q2,2.8022666332708512,1.741247220182142,CONCENTRA MEDICAL CENTER - CHICAGO
0.9628,Q4(high),1.5849633254945474,0.9848502465258725,MIDWAY CLINIC
0.6015,Q2,1.309450315691578,0.8136544521115915,NORTHWEST MEDICAL CLINIC
0.4783,Q2,2.1935693897635526,1.3630204052867685,SOUTHEASTERN MEDICAL CENTER
0.5195,Q2,3.4697087651031313,2.1559764050808976,CONCENTRA MEDICAL CENTER - CHICAGO
0.4882,Q2,1.7260534127366003,1.072519535125554,CHICAGO HEALTHWORKS
0.3382,Q1(low),1.954040810112627,1.214184292220493,ADVOCATE HEALTH CENTER - IRVING AND WESTERN
0.4654,Q2,0.9155211978442476,0.5688783222256779,ADVOCATE HEALTH CENTER - IRVING AND WESTERN
0.6372,Q2,1.5059900588893227,0.9357785488821173,ADVOCATE HEALTH CENTER - IRVING AND WESTERN
0.1917,Q1(low),2.3801243878676797,1.478940271013728,CONCENTRA URGENT CARE MEDICAL CENTER - CHICAGO
0.1333,Q1(low),1.485905559039048,0.9232986231256523,ADVOCATE HEALTH CENTER - BEVERLY
0.2421,Q1(low),2.816459704135449,1.7500663828183483,NORTHWEST MEDICAL CLINIC
0.6888,Q3,2.332999661267278,1.4496583325213097,ADVOCATE HEALTH CENTER - BEVERLY
0.5527,Q2,2.3415658636988765,1.4549811222924347,SUBURBAN EMERGENCY PHYSICIANS GROUP SC
0.4578,Q2,1.283489041050281,0.7975228689264542,WESTSIDE FAMILY HEALTH CENTER
0.1708,Q1(low),2.2839181075405643,1.419160478400588,PETERSON URGENT CARE CENTER
0.619,Q2,4.419276586332689,2.7460103117261294,ADVOCATE HEALTH CENTER - BEVERLY
0.753,Q3,2.565374849335847,1.5940495355066644,CHICAGO HEALTHWORKS
0.6363,Q2,1.593674214623957,0.9902629404151029,CONCENTRA URGENT CARE MEDICAL CENTER - SOUTH CHICAGO
0.6916,Q3,0.6509075355925558,0.404455066298682,MIDWAY CLINIC
0.7398,Q3,5.185503415609048,3.22212144286041,SOUTHEASTERN MEDICAL CENTER
0.627,Q2,1.0475095305544173,0.6508920445101288,PHYSICIANS IMMEDIATE CARE - CHICAGO LOOP
0.7011,Q3,0.7349196578147426,0.4566577626960044,CONCENTRA MEDICAL CENTER - CHICAGO
0.1862,Q1(low),1.926872588494983,1.197302747185716,NORTHWEST MEDICAL CLINIC
0.7601,Q3,2.7910439365424,1.7342737618932875,51ST AND CALUMET MEDICAL CENTER
0.4212,Q2,0.7432394868427518,0.4618274631789675,CONCENTRA MEDICAL CENTER - CHICAGO
0.8335,Q3,2.3575636644089673,1.4649216917174643,MAR MEDICAL CENTER
0.8974,Q4(high),0.7985711813641161,0.49620897353540216,CHICAGO HEALTHWORKS
0.6433,Q2,5.1068611996950475,3.1732554505157116,COURET MEDICAL AND URGENT CARE
0.8725,Q4(high),1.7521148833823808,1.0887133772021933,CHICAGO HEALTHWORKS
0.8129,Q3,1.732543132825372,1.0765520589868343,MIDWAY CLINIC
0.7441,Q3,1.3914902844168502,0.8646317095183826,NORTHWEST MEDICAL CLINIC
0.7416,Q3,1.9406758649981362,1.2058797029097568,WESTSIDE FAMILY HEALTH CENTER
0.9281,Q4(high),1.5109576153552529,0.9388652444109088,WESTSIDE FAMILY HEALTH CENTER
0.7561,Q3,2.1341429016168263,1.326094508920549,ERYTHRO MEDICAL AND URGENT CARE CENTER
0.3346,Q1(low),2.204148142288753,1.3695937353221048,ADVOCATE HEALTH CENTER - IRVING AND WESTERN
0.2501,Q1(low),3.0389182286846217,1.888295658675992,MAR MEDICAL CENTER
0.1889,Q1(low),2.7004458624599663,1.6779787460026117,MICHIGAN AVENUE IMMEDIATE CARE
0.2952,Q1(low),2.693632339604786,1.6737450204925655,AUGUSTA CLINIC
0.5404,Q2,1.4657547625269267,0.910777502546119,WESTSIDE FAMILY HEALTH CENTER
0.5158,Q2,3.959516904359251,2.460328978378612,ADVOCATE HEALTH CENTER - BEVERLY
0.1361,Q1(low),2.0301785599803766,1.2614940819935665,ADVOCATE HEALTH CENTER - IRVING AND WESTERN
0.5975,Q2,1.0624130399935205,0.6601526530738139,PETERSON URGENT CARE CENTER
0.5727,Q2,1.3906585100465314,0.8641148690461232,PHYSICIANS IMMEDIATE CARE - CHICAGO SIX CORNERS
0.2654,Q1(low),2.0704631813313186,1.2865257774470227,WESTSIDE FAMILY HEALTH CENTER
0.4224,Q2,0.7809710025135403,0.4852727328028411,CHICAGO HEALTHWORKS
0.4473,Q2,1.4557091581884714,0.9045354553327286,51ST AND CALUMET MEDICAL CENTER
0.2135,Q1(low),2.857635036802514,1.775651540453015,CONCENTRA URGENT CARE MEDICAL CENTER - ELK GROVE VILLAGE
0.1011,Q1(low),2.5535378504544464,1.5866943676747298,CONCENTRA MEDICAL CENTER - CHICAGO
0.2814,Q1(low),1.4719940337522641,0.9146544047466781,CHICAGO HEALTHWORKS
0.2154,Q1(low),0.32061189714452165,0.19921893514058855,CONCENTRA URGENT CARE MEDICAL CENTER - SOUTH CHICAGO
0.8949,Q4(high),5.171411457418631,3.2133651087076722,CONCENTRA URGENT CARE MEDICAL CENTER - ELK GROVE VILLAGE
0.7604,Q3,3.8923409004642187,2.418587757662352,CONCENTRA MEDICAL CENTER - CHICAGO
0.8022,Q3,2.003984861433878,1.2452180773340302,CONCENTRA MEDICAL CENTER - CHICAGO
0.702,Q3,0.5852410623672035,0.36365182416417163,CONCENTRA URGENT CARE MEDICAL CENTER - CHICAGO
0.6989,Q3,3.1383114206377116,1.9500557057530756,ERYTHRO MEDICAL AND URGENT CARE CENTER
0.7582,Q3,2.93173893994268,1.821697556851123,PETERSON URGENT CARE CENTER
0.5942,Q2,3.7999451329897265,2.3611757072309594,RESURRECTION IMMEDIATE CARE CENTER - NORRIDGE
0.8218,Q3,0.8193610144834196,0.509127172930577,HERRON MEDICAL URGENT CARE CENTER
0.7081,Q3,1.7683497879096588,1.0988012760632127,CHICAGO HEALTHWORKS
0.9321,Q4(high),1.4634816886425739,0.9093650803535248,ERYTHRO MEDICAL AND URGENT CARE CENTER
0.7545,Q3,4.493970288056855,2.792422811860176,CONCENTRA URGENT CARE MEDICAL CENTER - MORTONGROVE
0.7413,Q3,2.515046573108567,1.5627770041790434,CONCENTRA URGENT CARE MEDICAL CENTER - MORTONGROVE
0.6596,Q2,1.3627779104076863,0.8467906729679344,SUBURBAN EMERGENCY PHYSICIANS GROUP SC
0.918,Q4(high),2.8774179491688714,1.7879440684930108,ADVOCATE HEALTH CENTER - BEVERLY
0.7361,Q3,3.2335690737118528,2.009246048901408,SINAI MEDICAL CENTER
0.7794,Q3,2.328323078698643,1.4467524397340543,NORTHWEST MEDICAL CLINIC
0.6894,Q3,4.943104605484383,3.0715018518144364,CONCENTRA MEDICAL CENTER - CHICAGO
0.7902,Q3,0.028901859584629725,0.017958777391960955,MAR MEDICAL CENTER
0.682,Q3,3.603429011148167,2.2390662880861476,CONCENTRA URGENT CARE MEDICAL CENTER - MORTONGROVE
0.721,Q3,3.989627736585097,2.479038976309618,RESURRECTION IMMEDIATE CARE CENTER - NORRIDGE
0.8636,Q4(high),0.9070176543953756,0.5635944669293089,HERRON MEDICAL URGENT CARE CENTER
0.6857,Q3,2.088278845193819,1.2975959143169284,ADVOCATE HEALTH CENTER - IRVING AND WESTERN
0.8034,Q3,2.0233230067780856,1.2572342400447059,ERYTHRO MEDICAL AND URGENT CARE CENTER
0.5392,Q2,1.9421191227427168,1.2067765014177647,CONCENTRA URGENT CARE MEDICAL CENTER - CHICAGO
0.5588,Q2,2.671806954657883,1.6601833592227235,51ST AND CALUMET MEDICAL CENTER
0.7069,Q3,2.7493801019235424,1.7083850633123334,AUGUSTA CLINIC
0.6409,Q2,2.7883212563413915,1.7325819673741067,CONCENTRA MEDICAL CENTER - CHICAGO
0.2132,Q1(low),0.3881248243932033,0.24116951025802913,CONCENTRA URGENT CARE MEDICAL CENTER - SOUTH CHICAGO
0.4003,Q2,1.2844397343737817,0.7981136021875711,SUBURBAN EMERGENCY PHYSICIANS GROUP SC
0.4298,Q2,3.416484803215,2.122904578658508,SOUTHEASTERN MEDICAL CENTER
0.4952,Q2,2.021337006344039,1.2560001969690018,CONCENTRA URGENT CARE MEDICAL CENTER - SOUTH CHICAGO
0.1465,Q1(low),3.996502173920201,2.4833105523109693,RESURRECTION IMMEDIATE CARE CENTER - NORRIDGE
0.8181,Q3,3.2512496100283577,2.0202322214329307,ACCESS MEDICAL CENTER - AUSTIN
0.4771,Q2,1.9690397884926938,1.2235042224154937,SINAI MEDICAL CENTER
0.729,Q3,3.5231220313899843,2.1891658597668258,MIDWAY CLINIC
0.8178,Q3,1.0175503960777856,0.6322763071612497,CONCENTRA URGENT CARE MEDICAL CENTER - CRAWFORD
0.8184,Q3,5.9508366002430195,3.6976772891296052,CONCENTRA MEDICAL CENTER - CHICAGO
0.8058,Q3,3.042990888743348,1.8908262915293428,CONCENTRA URGENT CARE MEDICAL CENTER - LAKE STREET
0.8919,Q4(high),1.1655864259851794,0.7242616031008369,AUGUSTA CLINIC
0.9008,Q4(high),0.5190799446557238,0.3225412242906718,MIDWAY CLINIC
0.8347,Q3,3.9018844237044594,2.424517826241664,ERYTHRO MEDICAL AND URGENT CARE CENTER
0.5969,Q2,2.4273104149539737,1.5082602998503656,MAR MEDICAL CENTER
0.9469,Q4(high),2.269898195392815,1.4104489115694288,SOUTHEASTERN MEDICAL CENTER
0.8104,Q3,1.4048890784689354,0.8729573315773209,51ST AND CALUMET MEDICAL CENTER
0.7066,Q3,1.0947372260172172,0.6802379648675443,NORTHWEST MEDICAL CLINIC
0.8756,Q4(high),6.551838750025248,4.071122595941938,ERYTHRO MEDICAL AND URGENT CARE CENTER
0.7594,Q3,4.251639353705167,2.6418453968511337,COURET MEDICAL AND URGENT CARE
0.9097,Q4(high),0.9883804755701177,0.6141509644854796,RESURRECTION HEALTH CARE - IMMEDIATE CARE
0.9923,Q4(high),2.794805926498076,1.736611353354036,CONCENTRA MEDICAL CENTER - CHICAGO
0.8624,Q4(high),1.4851720463037448,0.9228428395838042,SUBURBAN EMERGENCY PHYSICIANS GROUP SC
0.5548,Q2,5.459116730632687,3.392136822029963,CONCENTRA MEDICAL CENTER - CHICAGO
0.9293,Q4(high),0.41485258957111315,0.25777736843439214,ERYTHRO MEDICAL AND URGENT CARE CENTER
0.6565,Q2,2.687299786289057,1.6698101555062175,ADVOCATE HEALTH CENTER - BEVERLY
0.1859,Q1(low),2.1130946871581955,1.313015758854175,ADVOCATE HEALTH CENTER - IRVING AND WESTERN
0.2218,Q1(low),4.499954021379866,2.7961409302188285,SOUTHEASTERN MEDICAL CENTER
0.7321,Q3,3.6546336707542224,2.270883378630222,CONCENTRA MEDICAL CENTER - CHICAGO
0.5598,Q2,1.3635974250563045,0.847299895604661,CONCENTRA MEDICAL CENTER - CHICAGO
0.5551,Q2,1.2110994570269102,0.7525420807122682,SINAI MEDICAL CENTER
0.1736,Q1(low),3.6602347660379992,2.2743637368077976,SINAI MEDICAL CENTER
0.1739,Q1(low),1.0808497967229096,0.671608719039511,SINAI MEDICAL CENTER
0.1923,Q1(low),3.3121793071159233,2.0580921682419286,RESURRECTION HEALTH CARE - IMMEDIATE CARE
0.1395,Q1(low),4.373915016487975,2.7178239477101496,CONCENTRA MEDICAL CENTER - CHICAGO
0.5416,Q2,1.1265262396271216,0.6999907360433442,MAR MEDICAL CENTER
0.1991,Q1(low),1.3861835340541702,0.8613342487387737,MAR MEDICAL CENTER
0.7702,Q3,1.0625953880451025,0.6602659588649734,PHYSICIANS IMMEDIATE CARE - CHICAGO LOOP
0.7871,Q3,2.0137606812062367,1.2512924882418006,SUBURBAN EMERGENCY PHYSICIANS GROUP SC
0.3094,Q1(low),3.438105397024817,2.1363389886547077,CONCENTRA MEDICAL CENTER - CHICAGO
0.3856,Q2,0.9477833978543914,0.588925117708181,MAR MEDICAL CENTER
0.5708,Q2,4.699801705183998,2.920320485351886,CONCENTRA MEDICAL CENTER - CHICAGO
0.0283,Q1(low),2.416076283304666,1.5012797362333035,NORTHWEST MEDICAL CLINIC
0.0224,Q1(low),2.2191564119832026,1.3789194388704147,PETERSON URGENT CARE CENTER
0.0273,Q1(low),3.525801041790702,2.1908305191385304,CONCENTRA MEDICAL CENTER - CHICAGO
0.0037,Q1(low),2.651609397794041,1.647633183116681,RESURRECTION HEALTH CARE - IMMEDIATE CARE
0.016,Q1(low),1.325161158386025,0.8234167141474827,PETERSON URGENT CARE CENTER
0.1155,Q1(low),0.5547097629897944,0.3446805601387315,MICHIGAN AVENUE IMMEDIATE CARE
0.51,Q2,3.0430688253147404,1.8908747190546455,CHICAGO HEALTHWORKS
0.4384,Q2,1.6935945937943668,1.0523505663405994,51ST AND CALUMET MEDICAL CENTER
0.6203,Q2,1.5491745398973156,0.9626121330305348,MAR MEDICAL CENTER
0.8126,Q3,1.1652033804320208,0.7240235897024252,ERYTHRO MEDICAL AND URGENT CARE CENTER
0.1214,Q1(low),3.332282819780826,2.0705839080100317,MAR MEDICAL CENTER
0.5914,Q2,3.0998125930567073,1.9261336507602393,CONCENTRA URGENT CARE MEDICAL CENTER - MORTONGROVE
0.8719,Q4(high),1.778216229329966,1.1049319966349902,CONCENTRA URGENT CARE MEDICAL CENTER - CHICAGO
0.9935,Q4(high),3.1064910169044713,1.9302834296649483,AUGUSTA CLINIC
0.7447,Q3,2.811354089555435,1.7468939019811502,PETERSON URGENT CARE CENTER
0.8541,Q4(high),0.7498487288250297,0.46593425447873754,MAR MEDICAL CENTER
0.8648,Q4(high),5.096845903240421,3.1670322357424037,CONCENTRA MEDICAL CENTER - CHICAGO
0.8697,Q4(high),0.3409201564532915,0.2118378985355382,ADVOCATE HEALTH CENTER - IRVING AND WESTERN
0.7469,Q3,1.0317310872301106,0.6410877774032611,MIDWAY CLINIC
0.4541,Q2,4.833741407647445,3.003546732211301,COURET MEDICAL AND URGENT CARE
0.777,Q3,2.2326473690249378,1.3873023283383947,ERYTHRO MEDICAL AND URGENT CARE CENTER
0.4651,Q2,1.4630972883819005,0.9091262251791499,CONCENTRA URGENT CARE MEDICAL CENTER - CHICAGO
0.8661,Q4(high),1.7303532936806245,1.0751913564476234,ACCESS MEDICAL CENTER - AUSTIN
0.7508,Q3,2.809890177883944,1.745984269721924,PETERSON URGENT CARE CENTER
0.7518,Q3,4.630883956066524,2.877496994665012,MAR MEDICAL CENTER
0.73,Q3,2.411582518591047,1.4984874411594375,UNION HEALTH SERVICES INCORPORATED
0.7174,Q3,2.19650319151146,1.3648433846126673,AUGUSTA CLINIC
0.6928,Q3,1.580243396578903,0.9819174195756295,ADVOCATE HEALTH CENTER - BEVERLY
0.9407,Q4(high),2.020132284942615,1.2552516180270776,UNION HEALTH SERVICES INCORPORATED
0.9856,Q4(high),0.8804464074961269,0.5470838646722759,CONCENTRA URGENT CARE MEDICAL CENTER - CRAWFORD
0.8547,Q4(high),3.836495593030687,2.383887103137071,SINAI MEDICAL CENTER
0.6535,Q2,1.265267579208206,0.7862005809601822,CONCENTRA MEDICAL CENTER - CHICAGO
0.9591,Q4(high),2.2036800711577467,1.3693028894953603,CHICAGO HEALTHWORKS
0.3693,Q2,3.029889251798481,1.8826853142792739,CONCENTRA URGENT CARE MEDICAL CENTER - ELK GROVE VILLAGE
0.3622,Q2,2.200221472346826,1.3671538164936197,ALLPORT MEDICAL CENTER
0.4728,Q2,0.8522060655050229,0.5295361351289216,RESURRECTION IMMEDIATE CARE CENTER - NORRIDGE
0.4977,Q2,3.1331136812512823,1.9468259812327906,COURET MEDICAL AND URGENT CARE
0.3582,Q1(low),0.8745365754343115,0.5434116664141936,CHICAGO HEALTHWORKS
0.7644,Q3,0.9798673315049105,0.6088611436445377,PHYSICIANS IMMEDIATE CARE - CHICAGO LOOP
0.7677,Q3,2.13034945591039,1.323737371768495,MAR MEDICAL CENTER
0.2848,Q1(low),1.350139578465839,0.8389375800108968,CONCENTRA URGENT CARE MEDICAL CENTER - CRAWFORD
0.2829,Q1(low),0.13621171475293795,0.08463800940774781,PETERSON URGENT CARE CENTER
0.7164,Q3,0.7545724836531754,0.46886945874005725,SUBURBAN EMERGENCY PHYSICIANS GROUP SC
0.7757,Q3,0.6129867098092211,0.3808921648608655,WESTSIDE FAMILY HEALTH CENTER
0.4046,Q2,2.204760167011458,1.3699740297360765,CONCENTRA URGENT CARE MEDICAL CENTER - MORTONGROVE
0.4906,Q2,1.7731013014925001,1.1017537288096964,MICHIGAN AVENUE IMMEDIATE CARE
0.7496,Q3,0.9383725124379865,0.5830774664261041,ERYTHRO MEDICAL AND URGENT CARE CENTER
0.7493,Q3,5.943250920842718,3.6929637679349607,CONCENTRA MEDICAL CENTER - CHICAGO
0.7634,Q3,1.6101398972374648,1.0004942380863406,ERYTHRO MEDICAL AND URGENT CARE CENTER
0.2442,Q1(low),1.059782203119803,0.6585179273347551,CHICAGO HEALTHWORKS
0.471,Q2,1.9341923892311832,1.2018510590889695,51ST AND CALUMET MEDICAL CENTER
0.6473,Q2,5.474908657556425,3.4019494674544934,COURET MEDICAL AND URGENT CARE
0.7751,Q3,2.24297001284452,1.393716519851212,51ST AND CALUMET MEDICAL CENTER
0.4845,Q2,4.427869865793564,2.751349926378013,CONCENTRA MEDICAL CENTER - CHICAGO
0.8962,Q4(high),1.3169324596813268,0.8183036394046457,MAR MEDICAL CENTER
0.8264,Q3,1.6315531815600248,1.0137998319791341,CONCENTRA MEDICAL CENTER - CHICAGO
0.7665,Q3,0.9126041409940661,0.5670657476936238,PHYSICIANS IMMEDIATE CARE - CHICAGO LOOP
0.7776,Q3,1.4815153497394433,0.9205706743829476,PHYSICIANS IMMEDIATE CARE - CHICAGO SIX CORNERS
0.5533,Q2,2.366591683778192,1.470531441140939,RESURRECTION IMMEDIATE CARE CENTER - NORRIDGE
0.8108,Q3,3.2201139217099146,2.000885407646811,MAR MEDICAL CENTER
0.7041,Q3,1.7435757562612726,1.0834074112438232,CHICAGO HEALTHWORKS
0.6627,Q3,1.6333033157439634,1.0148873146071422,51ST AND CALUMET MEDICAL CENTER
0.4848,Q2,1.6386518390774207,1.018210731899376,ADVOCATE HEALTH CENTER - BEVERLY
0.9429,Q4(high),1.5325921170031738,0.9523082963343791,ACCESS MEDICAL CENTER - AUSTIN
0.0409,Q1(low),0.26017938931120654,0.1616679273156937,ACCESS MEDICAL CENTER - AUSTIN
0.3023,Q1(low),1.420790501822059,0.8828380149076747,CONCENTRA URGENT CARE MEDICAL CENTER - SOUTH CHICAGO
0.6421,Q2,2.9765062479028304,1.8495146637656297,NORTHWEST MEDICAL CLINIC
0.8519,Q4(high),1.4665202337429957,0.911253144161119,CONCENTRA URGENT CARE MEDICAL CENTER - CRAWFORD
0.4968,Q2,1.6028594250961192,0.9959703638314007,PHYSICIANS IMMEDIATE CARE - CHICAGO SIX CORNERS
0.655,Q2,1.5512939717424798,0.9639290865155965,CONCENTRA MEDICAL CENTER - CHICAGO
0.4575,Q2,3.4558726338954044,2.1473790343962214,SUBURBAN EMERGENCY PHYSICIANS GROUP SC
0.7155,Q3,2.686394690991863,1.6692477555363048,CONCENTRA MEDICAL CENTER - CHICAGO
0.5023,Q2,2.607856086682673,1.6204461444380993,CONCENTRA URGENT CARE MEDICAL CENTER - CHICAGO
0.7828,Q3,3.3825436668191022,2.1018145407950524,ERYTHRO MEDICAL AND URGENT CARE CENTER
0.1843,Q1(low),1.4901301257104878,0.9259236463428515,CHICAGO HEALTHWORKS
0.1948,Q1(low),2.034213755538572,1.264001435492758,CHICAGO HEALTHWORKS
0.1014,Q1(low),1.6817874507920814,1.0450139500861264,MAR MEDICAL CENTER
0.2114,Q1(low),3.8290268748137555,2.379246258229898,SUBURBAN EMERGENCY PHYSICIANS GROUP SC
0.3616,Q2,2.3025871193524927,1.4307608609391778,ADVOCATE HEALTH CENTER - BEVERLY
0.1263,Q1(low),1.5753275212022713,0.9788628371769765,MIDWAY CLINIC
